claim_id,policy_id,product_type,loss_date,peril,status,reserve,paid,report_date,close_date,severity_band
CL-0000263,P-000993,auto,2025-07-08,collision,open,158.67,500.06,2025-07-08,,high
CL-0000264,P-000999,homeowners,2024-11-25,water_damage,closed,0.0,2088.36,2024-11-25,2024-12-12,high
CL-0000265,P-001003,auto,2024-06-17,collision,denied,0.0,0.0,2024-06-17,2024-07-04,medium
CL-0000266,P-001018,auto,2025-05-28,collision,denied,0.0,0.0,2025-05-28,2025-06-03,low
CL-0000267,P-001022,homeowners,2025-09-22,hail,closed,0.0,1364.18,2025-09-22,2025-10-05,high
CL-0000268,P-001030,homeowners,2025-06-20,water_damage,closed,0.0,3685.07,2025-06-20,2025-07-01,low
CL-0000269,P-001033,auto,2025-08-25,collision,closed,0.0,4599.97,2025-08-25,2025-08-30,low
CL-0000270,P-001035,auto,2025-01-04,comprehensive,closed,0.0,1088.36,2025-01-04,2025-01-15,low
CL-0000271,P-001052,auto,2025-05-27,collision,closed,0.0,1035.77,2025-05-27,2025-06-17,medium
CL-0000272,P-001061,homeowners,2024-06-21,theft,closed,0.0,1811.72,2024-06-21,2024-07-16,high
CL-0000273,P-001071,auto,2024-08-24,collision,open,629.41,1287.99,2024-08-24,,low
CL-0000274,P-001071,auto,2024-01-03,theft,closed,0.0,879.05,2024-01-03,2024-01-07,low
CL-0000275,P-001071,auto,2024-01-03,comprehensive,closed,0.0,1404.25,2024-01-03,2024-01-16,medium
CL-0000276,P-001075,auto,2024-11-14,collision,open,285.39,1275.84,2024-11-14,,medium
CL-0000277,P-001078,homeowners,2024-04-01,fire,denied,0.0,0.0,2024-04-01,2024-04-12,medium
CL-0000278,P-001084,auto,2025-07-02,collision,open,425.32,1350.38,2025-07-02,,medium
CL-0000279,P-001084,auto,2024-02-20,comprehensive,closed,0.0,3150.08,2024-02-20,2024-03-03,low
CL-0000280,P-001084,auto,2025-06-18,collision,closed,0.0,2084.24,2025-06-18,2025-06-30,medium
CL-0000281,P-001087,auto,2024-12-13,comprehensive,open,1180.43,1508.08,2024-12-13,,high
CL-0000282,P-001088,renters,2024-10-07,water_damage,closed,0.0,3931.07,2024-10-07,2024-10-19,low
CL-0000283,P-001094,auto,2025-05-07,collision,closed,0.0,478.72,2025-05-07,2025-06-01,low
CL-0000284,P-001111,auto,2024-07-05,collision,open,460.81,1811.2,2024-07-05,,medium
CL-0000285,P-001117,homeowners,2024-10-15,water_damage,open,156.37,333.62,2024-10-15,,low
CL-0000286,P-001121,homeowners,2025-10-25,theft,closed,0.0,617.39,2025-10-25,2025-10-28,high
CL-0000287,P-001125,auto,2024-10-22,collision,closed,0.0,1609.77,2024-10-22,2024-11-01,low
CL-0000288,P-001126,auto,2025-11-11,collision,closed,0.0,943.55,2025-11-11,2025-11-20,low
CL-0000289,P-001127,homeowners,2025-03-20,hail,closed,0.0,3084.77,2025-03-20,2025-04-05,low
CL-0000290,P-001129,auto,2025-03-24,theft,closed,0.0,648.53,2025-03-24,2025-04-15,low
CL-0000291,P-001129,auto,2025-11-26,collision,closed,0.0,493.01,2025-11-26,2025-12-09,low
CL-0000292,P-001130,homeowners,2025-03-08,water_damage,closed,0.0,1113.95,2025-03-08,2025-04-04,low
CL-0000293,P-001131,auto,2025-01-17,collision,open,478.83,763.93,2025-01-17,,medium
CL-0000294,P-001136,auto,2025-02-04,collision,closed,0.0,2803.78,2025-02-04,2025-02-14,medium
CL-0000295,P-001136,auto,2025-07-22,collision,closed,0.0,321.78,2025-07-22,2025-08-05,medium
CL-0000296,P-001155,auto,2024-12-28,collision,closed,0.0,1936.36,2024-12-28,2025-01-12,high
CL-0000297,P-001174,renters,2024-03-11,water_damage,closed,0.0,2912.08,2024-03-11,2024-03-20,medium
CL-0000298,P-001176,auto,2025-04-04,comprehensive,denied,0.0,0.0,2025-04-04,2025-04-15,low
CL-0000299,P-001177,commercial_property,2024-02-18,theft,closed,0.0,1081.32,2024-02-18,2024-03-04,high
CL-0000300,P-001199,auto,2024-03-22,comprehensive,closed,0.0,10064.89,2024-03-22,2024-04-10,low
CL-0000301,P-001202,auto,2024-01-21,comprehensive,closed,0.0,2116.46,2024-01-21,2024-02-09,low
CL-0000302,P-001207,homeowners,2024-01-20,theft,closed,0.0,1307.3,2024-01-20,2024-02-11,low
CL-0000303,P-001213,auto,2025-02-19,collision,closed,0.0,1765.62,2025-02-19,2025-03-06,high
CL-0000304,P-001215,auto,2025-06-25,theft,closed,0.0,689.04,2025-06-25,2025-07-11,low
CL-0000305,P-001221,auto,2024-10-21,collision,closed,0.0,2220.55,2024-10-21,2024-11-14,low
CL-0000306,P-001221,auto,2024-01-09,comprehensive,open,1389.26,2136.23,2024-01-09,,medium
CL-0000307,P-001221,auto,2025-07-20,collision,closed,0.0,1242.53,2025-07-20,2025-08-02,low
CL-0000308,P-001222,homeowners,2025-08-23,hail,closed,0.0,1856.68,2025-08-23,2025-09-04,high
CL-0000309,P-001226,auto,2025-11-17,collision,open,1425.59,2230.79,2025-11-17,,medium
CL-0000310,P-001228,auto,2024-11-24,collision,closed,0.0,2141.69,2024-11-24,2024-12-06,medium
CL-0000311,P-001231,auto,2024-08-09,comprehensive,closed,0.0,1130.66,2024-08-09,2024-09-01,low
CL-0000312,P-001239,auto,2024-11-10,collision,open,506.21,931.42,2024-11-10,,low
CL-0000313,P-001241,homeowners,2024-04-22,water_damage,closed,0.0,3211.75,2024-04-22,2024-04-29,low
CL-0000314,P-001248,auto,2024-09-04,collision,closed,0.0,2565.93,2024-09-04,2024-09-20,medium
CL-0000315,P-001258,auto,2024-08-20,comprehensive,open,575.68,945.8,2024-08-20,,low
CL-0000316,P-001258,auto,2024-11-09,collision,closed,0.0,487.08,2024-11-09,2024-11-13,low
CL-0000317,P-001270,homeowners,2025-06-11,hail,closed,0.0,6488.28,2025-06-11,2025-07-04,low
CL-0000318,P-001272,commercial_property,2025-12-24,theft,closed,0.0,832.48,2025-12-24,2026-01-06,low
CL-0000319,P-001273,auto,2025-02-20,comprehensive,open,1736.95,3050.17,2025-02-20,,high
CL-0000320,P-001285,auto,2025-11-22,comprehensive,denied,0.0,0.0,2025-11-22,2025-12-17,low
CL-0000321,P-001287,auto,2024-03-22,collision,open,784.15,1353.05,2024-03-22,,high
CL-0000322,P-001289,homeowners,2025-06-12,theft,closed,0.0,342.0,2025-06-12,2025-06-16,high
CL-0000323,P-001290,auto,2024-10-08,comprehensive,closed,0.0,3242.45,2024-10-08,2024-11-14,low
CL-0000324,P-001293,auto,2025-08-11,collision,closed,0.0,1930.52,2025-08-11,2025-08-24,cat
CL-0000325,P-001298,auto,2025-01-13,collision,closed,0.0,2341.1,2025-01-13,2025-01-21,low
CL-0000326,P-001301,commercial_property,2025-04-02,water_damage,closed,0.0,4387.87,2025-04-02,2025-04-11,low
CL-0000327,P-001306,auto,2025-02-14,collision,denied,0.0,0.0,2025-02-14,2025-03-01,medium
CL-0000328,P-001319,homeowners,2025-05-27,fire,closed,0.0,22251.68,2025-05-27,2025-06-17,high
CL-0000329,P-001325,homeowners,2024-03-05,theft,closed,0.0,441.4,2024-03-05,2024-03-08,medium
CL-0000330,P-001336,homeowners,2025-06-28,water_damage,closed,0.0,7918.12,2025-06-28,2025-07-06,medium
CL-0000331,P-001337,auto,2024-11-28,collision,closed,0.0,676.54,2024-11-28,2024-12-12,low
CL-0000332,P-001344,homeowners,2024-07-16,hail,closed,0.0,7970.35,2024-07-16,2024-07-25,low
CL-0000333,P-001344,homeowners,2024-06-27,hail,closed,0.0,2513.59,2024-06-27,2024-07-08,low
CL-0000334,P-001349,auto,2025-08-06,collision,closed,0.0,3060.92,2025-08-06,2025-08-28,low
CL-0000335,P-001354,homeowners,2024-10-25,hail,closed,0.0,6995.35,2024-10-25,2024-11-07,low
CL-0000336,P-001362,homeowners,2025-05-15,fire,closed,0.0,1987.86,2025-05-15,2025-06-03,high
CL-0000337,P-001364,auto,2025-02-12,collision,closed,0.0,732.78,2025-02-12,2025-02-18,low
CL-0000338,P-001372,auto,2025-12-28,comprehensive,closed,0.0,979.68,2025-12-28,2026-01-10,low
CL-0000339,P-001372,auto,2024-10-12,collision,closed,0.0,536.6,2024-10-12,2024-11-06,low
CL-0000340,P-001377,auto,2025-09-19,collision,closed,0.0,2195.61,2025-09-19,2025-09-28,low
CL-0000341,P-001381,auto,2024-08-23,collision,closed,0.0,2517.91,2024-08-23,2024-09-01,low
CL-0000342,P-001385,auto,2024-07-18,collision,denied,0.0,0.0,2024-07-18,2024-07-20,low
CL-0000343,P-001390,auto,2026-07-13,collision,closed,0.0,1997.75,2026-07-13,2026-08-07,low
CL-0000344,P-001395,renters,2024-12-08,theft,open,1523.58,1977.34,2024-12-08,,medium
CL-0000345,P-001398,auto,2024-06-13,collision,denied,0.0,0.0,2024-06-13,2024-06-17,low
CL-0000346,P-001406,auto,2025-02-13,collision,closed,0.0,2571.72,2025-02-13,2025-03-04,medium
CL-0000347,P-001407,auto,2025-07-12,collision,closed,0.0,3738.04,2025-07-12,2025-07-18,high
CL-0000348,P-001414,auto,2025-04-04,collision,open,913.79,1445.02,2025-04-04,,low
CL-0000349,P-001417,auto,2024-09-13,collision,closed,0.0,3330.15,2024-09-13,2024-09-29,high
CL-0000350,P-001418,auto,2024-09-03,comprehensive,denied,0.0,0.0,2024-09-03,2024-09-26,low
CL-0000351,P-001433,auto,2025-12-02,comprehensive,closed,0.0,4448.48,2025-12-02,2025-12-15,medium
CL-0000352,P-001433,auto,2024-10-14,comprehensive,closed,0.0,1578.38,2024-10-14,2024-10-26,low
CL-0000353,P-001434,homeowners,2025-06-28,hail,open,1146.42,2917.74,2025-06-28,,medium
CL-0000354,P-001436,auto,2025-09-03,comprehensive,closed,0.0,418.3,2025-09-03,2025-09-17,medium
CL-0000355,P-001437,auto,2025-01-05,collision,open,907.32,2630.61,2025-01-05,,low
CL-0000356,P-001438,auto,2025-05-16,comprehensive,closed,0.0,448.42,2025-05-16,2025-06-08,low
CL-0000357,P-001453,commercial_property,2024-02-06,water_damage,closed,0.0,1432.03,2024-02-06,2024-02-23,low
CL-0000358,P-001460,auto,2025-05-05,collision,closed,0.0,2104.8,2025-05-05,2025-05-16,medium
CL-0000359,P-001460,auto,2024-03-19,collision,closed,0.0,5025.65,2024-03-19,2024-03-28,medium
CL-0000360,P-001472,homeowners,2025-01-18,fire,closed,0.0,24637.82,2025-01-18,2025-01-30,low
CL-0000361,P-001473,auto,2024-03-19,theft,closed,0.0,936.05,2024-03-19,2024-04-06,low
CL-0000362,P-001478,auto,2024-05-09,collision,closed,0.0,4320.72,2024-05-09,2024-05-19,medium
CL-0000363,P-001478,auto,2025-12-26,collision,denied,0.0,0.0,2025-12-26,2026-01-06,medium
CL-0000364,P-001478,auto,2024-01-25,collision,closed,0.0,1992.26,2024-01-25,2024-02-01,medium
CL-0000365,P-001487,auto,2025-06-20,collision,closed,0.0,767.6,2025-06-20,2025-07-02,low
CL-0000366,P-001487,auto,2025-01-25,collision,closed,0.0,2710.69,2025-01-25,2025-02-09,low
CL-0000367,P-001501,auto,2024-04-02,collision,closed,0.0,1639.58,2024-04-02,2024-04-14,low
CL-0000368,P-001505,auto,2024-11-14,collision,closed,0.0,1922.76,2024-11-14,2024-11-23,low
CL-0000369,P-001506,auto,2025-03-16,collision,closed,0.0,2440.89,2025-03-16,2025-03-25,high
CL-0000370,P-001508,auto,2024-03-20,collision,closed,0.0,427.14,2024-03-20,2024-04-08,cat
CL-0000371,P-001513,auto,2024-04-21,collision,closed,0.0,494.16,2024-04-21,2024-04-30,low
CL-0000372,P-001514,homeowners,2025-07-12,water_damage,closed,0.0,1169.63,2025-07-12,2025-07-24,low
CL-0000373,P-001515,auto,2025-12-01,collision,closed,0.0,688.43,2025-12-01,2025-12-19,high
CL-0000374,P-001519,homeowners,2024-09-20,hail,closed,0.0,6123.76,2024-09-20,2024-09-28,low
CL-0000375,P-001524,homeowners,2025-01-07,hail,closed,0.0,6141.93,2025-01-07,2025-01-29,medium
CL-0000376,P-001551,auto,2025-05-25,collision,closed,0.0,2446.88,2025-05-25,2025-05-29,low
CL-0000377,P-001559,auto,2025-10-03,collision,open,1971.39,5398.03,2025-10-03,,high
CL-0000378,P-001559,auto,2025-02-07,comprehensive,closed,0.0,1490.94,2025-02-07,2025-03-02,high
CL-0000379,P-001572,auto,2024-09-27,comprehensive,closed,0.0,1430.16,2024-09-27,2024-10-22,medium
CL-0000380,P-001583,renters,2025-06-18,water_damage,closed,0.0,6411.52,2025-06-18,2025-06-29,low
CL-0000381,P-001585,homeowners,2024-01-28,hail,closed,0.0,2644.73,2024-01-28,2024-02-18,low
CL-0000382,P-001588,auto,2024-02-28,collision,closed,0.0,897.48,2024-02-28,2024-03-02,medium
CL-0000383,P-001595,homeowners,2025-09-15,theft,closed,0.0,619.98,2025-09-15,2025-09-21,low
CL-0000384,P-001603,auto,2024-06-04,comprehensive,open,2438.83,6607.36,2024-06-04,,medium
CL-0000385,P-001605,homeowners,2024-06-23,hail,closed,0.0,1297.88,2024-06-23,2024-07-14,medium
CL-0000386,P-001608,auto,2024-03-21,collision,closed,0.0,3209.74,2024-03-21,2024-04-01,low
CL-0000387,P-001619,homeowners,2024-07-16,theft,denied,0.0,0.0,2024-07-16,2024-07-20,low
CL-0000388,P-001625,auto,2024-12-28,collision,open,2890.19,5381.49,2024-12-28,,high
CL-0000389,P-001630,auto,2025-11-03,comprehensive,denied,0.0,0.0,2025-11-03,2025-11-21,low
CL-0000390,P-001633,auto,2025-09-25,comprehensive,closed,0.0,514.65,2025-09-25,2025-10-17,medium
CL-0000391,P-001633,auto,2025-01-18,collision,open,513.26,688.85,2025-01-18,,medium
CL-0000392,P-001634,auto,2025-12-16,theft,closed,0.0,3805.18,2025-12-16,2025-12-26,high
CL-0000393,P-001643,auto,2024-07-20,collision,closed,0.0,1495.15,2024-07-20,2024-07-29,medium
CL-0000394,P-001644,auto,2025-05-05,collision,closed,0.0,1515.1,2025-05-05,2025-05-14,low
CL-0000395,P-001645,homeowners,2024-06-18,theft,closed,0.0,869.58,2024-06-18,2024-06-25,medium
CL-0000396,P-001646,auto,2025-04-08,theft,denied,0.0,0.0,2025-04-08,2025-04-21,low
CL-0000397,P-001646,auto,2025-12-10,collision,closed,0.0,1252.78,2025-12-10,2025-12-18,medium
CL-0000398,P-001646,auto,2025-11-28,collision,closed,0.0,3135.87,2025-11-28,2025-12-21,low
CL-0000399,P-001660,homeowners,2024-07-28,hail,open,2339.52,2977.73,2024-07-28,,low
CL-0000400,P-001661,auto,2025-05-02,comprehensive,closed,0.0,449.83,2025-05-02,2025-05-11,low
CL-0000401,P-001666,auto,2024-01-04,comprehensive,closed,0.0,4881.74,2024-01-04,2024-01-13,low
CL-0000402,P-001667,homeowners,2024-10-27,theft,open,188.67,367.22,2024-10-27,,medium
CL-0000403,P-001668,auto,2025-01-24,collision,closed,0.0,2072.95,2025-01-24,2025-02-09,low
CL-0000404,P-001670,commercial_property,2025-04-02,fire,closed,0.0,917.04,2025-04-02,2025-04-16,low
CL-0000405,P-001671,homeowners,2024-06-20,hail,closed,0.0,2935.73,2024-06-20,2024-07-10,medium
CL-0000406,P-001673,homeowners,2024-06-01,hail,closed,0.0,5315.63,2024-06-01,2024-06-10,medium
CL-0000407,P-001677,homeowners,2025-06-25,hail,open,797.31,1851.09,2025-06-25,,medium
CL-0000408,P-001685,auto,2025-10-03,collision,closed,0.0,1897.63,2025-10-03,2025-10-20,low
CL-0000409,P-001688,auto,2024-10-19,comprehensive,closed,0.0,9726.11,2024-10-19,2024-11-09,low
CL-0000410,P-001690,auto,2025-11-23,theft,closed,0.0,1082.28,2025-11-23,2025-12-06,medium
CL-0000411,P-001693,auto,2025-01-28,collision,denied,0.0,0.0,2025-01-28,2025-02-02,medium
CL-0000412,P-001707,auto,2024-08-07,collision,closed,0.0,1682.74,2024-08-07,2024-08-23,medium
CL-0000413,P-001714,auto,2024-03-03,collision,closed,0.0,2410.31,2024-03-03,2024-03-09,low
CL-0000414,P-001714,auto,2024-12-07,comprehensive,denied,0.0,0.0,2024-12-07,2024-12-20,high
CL-0000415,P-001715,homeowners,2025-11-02,hail,closed,0.0,10892.96,2025-11-02,2025-11-08,low
CL-0000416,P-001722,auto,2025-02-28,collision,closed,0.0,1923.71,2025-02-28,2025-03-01,high
CL-0000417,P-001722,auto,2024-10-16,comprehensive,denied,0.0,0.0,2024-10-16,2024-10-31,low
CL-0000418,P-001724,homeowners,2025-08-08,hail,closed,0.0,4160.7,2025-08-08,2025-08-22,low
CL-0000419,P-001727,homeowners,2024-04-26,water_damage,closed,0.0,1745.38,2024-04-26,2024-05-18,low
CL-0000420,P-001739,homeowners,2025-05-09,theft,closed,0.0,1829.15,2025-05-09,2025-05-25,medium
CL-0000421,P-001743,auto,2024-04-11,comprehensive,closed,0.0,2694.47,2024-04-11,2024-04-25,medium
CL-0000422,P-001746,homeowners,2024-06-19,theft,denied,0.0,0.0,2024-06-19,2024-06-30,low
CL-0000423,P-001756,homeowners,2024-04-16,hail,closed,0.0,3319.61,2024-04-16,2024-04-28,low
CL-0000424,P-001765,homeowners,2025-04-03,hail,closed,0.0,6383.73,2025-04-03,2025-04-13,low
CL-0000425,P-001769,auto,2025-10-20,collision,closed,0.0,467.45,2025-10-20,2025-11-02,low
CL-0000426,P-001775,auto,2024-04-26,collision,closed,0.0,973.07,2024-04-26,2024-05-31,low
CL-0000427,P-001781,homeowners,2025-10-20,hail,denied,0.0,0.0,2025-10-20,2025-11-17,medium
CL-0000428,P-001783,auto,2024-08-06,collision,closed,0.0,1753.82,2024-08-06,2024-08-16,medium
CL-0000429,P-001795,auto,2025-12-13,theft,closed,0.0,7749.93,2025-12-13,2025-12-24,low
CL-0000430,P-001806,auto,2025-09-25,collision,closed,0.0,1093.82,2025-09-25,2025-09-30,low
CL-0000431,P-001814,auto,2024-10-25,collision,closed,0.0,14418.17,2024-10-25,2024-11-06,medium
CL-0000432,P-001817,auto,2024-05-11,comprehensive,closed,0.0,439.85,2024-05-11,2024-05-21,low
CL-0000433,P-001818,renters,2025-02-26,water_damage,closed,0.0,2905.74,2025-02-26,2025-03-14,low
CL-0000434,P-001824,homeowners,2024-07-06,hail,open,1572.88,2573.47,2024-07-06,,low
CL-0000435,P-001825,homeowners,2025-09-12,water_damage,closed,0.0,1838.52,2025-09-12,2025-09-25,low
CL-0000436,P-001830,auto,2025-11-28,collision,closed,0.0,446.86,2025-11-28,2025-12-22,low
CL-0000437,P-001831,homeowners,2024-06-20,theft,closed,0.0,591.99,2024-06-20,2024-06-30,high
CL-0000438,P-001831,homeowners,2024-12-14,hail,denied,0.0,0.0,2024-12-14,2024-12-26,low
CL-0000439,P-001831,homeowners,2025-11-11,theft,closed,0.0,3458.79,2025-11-11,2025-11-19,medium
CL-0000440,P-001834,auto,2025-10-17,collision,denied,0.0,0.0,2025-10-17,2025-11-11,low
CL-0000441,P-001836,commercial_property,2024-01-10,fire,closed,0.0,7230.87,2024-01-10,2024-01-27,medium
CL-0000442,P-001837,homeowners,2025-08-27,hail,closed,0.0,2423.69,2025-08-27,2025-09-06,medium
CL-0000443,P-001840,commercial_property,2025-05-06,water_damage,closed,0.0,4510.18,2025-05-06,2025-05-27,medium
CL-0000444,P-001866,auto,2025-04-21,collision,closed,0.0,1491.23,2025-04-21,2025-04-22,low
CL-0000445,P-001869,auto,2025-07-06,collision,open,1627.97,2029.15,2025-07-06,,high
CL-0000446,P-001872,auto,2025-04-28,collision,open,956.74,1827.62,2025-04-28,,low
CL-0000447,P-001875,homeowners,2025-10-21,hail,closed,0.0,3812.47,2025-10-21,2025-11-06,low
CL-0000448,P-001875,homeowners,2025-09-14,water_damage,closed,0.0,3999.16,2025-09-14,2025-09-21,medium
CL-0000449,P-001875,homeowners,2025-11-04,water_damage,open,2615.23,3292.22,2025-11-04,,low
CL-0000450,P-001877,auto,2025-05-08,collision,open,281.95,1008.61,2025-05-08,,low
CL-0000451,P-001877,auto,2025-10-01,theft,closed,0.0,1414.53,2025-10-01,2025-10-07,low
CL-0000452,P-001878,homeowners,2024-05-21,theft,closed,0.0,316.72,2024-05-21,2024-05-27,low
CL-0000453,P-001898,homeowners,2025-03-11,hail,closed,0.0,10837.2,2025-03-11,2025-03-16,low
CL-0000454,P-001900,auto,2024-03-10,collision,closed,0.0,3304.6,2024-03-10,2024-03-21,medium
CL-0000455,P-001900,auto,2024-02-05,theft,closed,0.0,299.07,2024-02-05,2024-02-15,low
CL-0000456,P-001910,auto,2024-08-28,comprehensive,closed,0.0,1074.71,2024-08-28,2024-09-21,medium
CL-0000457,P-001915,auto,2025-06-16,collision,closed,0.0,879.96,2025-06-16,2025-06-26,medium
CL-0000458,P-001917,homeowners,2025-09-03,theft,closed,0.0,777.01,2025-09-03,2025-09-14,low
CL-0000459,P-001938,auto,2024-09-28,collision,closed,0.0,482.87,2024-09-28,2024-10-07,high
CL-0000460,P-001939,homeowners,2024-02-02,water_damage,open,722.62,2434.67,2024-02-02,,low
CL-0000461,P-001939,homeowners,2024-04-04,fire,closed,0.0,1849.03,2024-04-04,2024-04-21,high
CL-0000462,P-001941,auto,2024-12-12,comprehensive,closed,0.0,5127.05,2024-12-12,2024-12-22,medium
CL-0000463,P-001944,auto,2024-03-23,collision,closed,0.0,1594.14,2024-03-23,2024-05-06,low
CL-0000464,P-001949,homeowners,2025-03-08,hail,open,1698.7,2002.67,2025-03-08,,low
CL-0000465,P-001952,auto,2024-09-01,collision,closed,0.0,3251.81,2024-09-01,2024-09-18,medium
CL-0000466,P-001955,auto,2024-12-23,comprehensive,closed,0.0,5870.0,2024-12-23,2025-01-01,medium
CL-0000467,P-001957,auto,2024-08-13,collision,open,571.06,1578.26,2024-08-13,,low
CL-0000468,P-001958,auto,2024-07-28,collision,open,1024.87,2771.14,2024-07-28,,low
CL-0000469,P-001964,auto,2025-03-23,collision,closed,0.0,4620.77,2025-03-23,2025-04-01,medium
CL-0000470,P-001971,homeowners,2024-12-16,hail,open,4605.55,7955.91,2024-12-16,,high
CL-0000471,P-001973,homeowners,2025-06-20,hail,closed,0.0,2231.71,2025-06-20,2025-07-09,medium
CL-0000472,P-001983,homeowners,2024-11-09,water_damage,open,699.27,929.32,2024-11-09,,high
CL-0000473,P-001990,homeowners,2025-01-08,hail,open,2030.93,5423.07,2025-01-08,,low
CL-0000474,P-001994,homeowners,2025-05-15,hail,open,2583.29,3844.63,2025-05-15,,low
CL-0000475,P-001997,auto,2025-05-03,collision,closed,0.0,2140.05,2025-05-03,2025-05-19,high
CL-0000476,P-001997,auto,2025-08-11,comprehensive,closed,0.0,1266.06,2025-08-11,2025-08-23,low
CL-0000477,P-002008,auto,2024-07-09,collision,open,436.99,750.1,2024-07-09,,medium
CL-0000478,P-002009,homeowners,2024-08-02,hail,closed,0.0,1650.4,2024-08-02,2024-08-17,medium
CL-0000479,P-002016,auto,2025-11-02,theft,closed,0.0,1428.79,2025-11-02,2025-11-11,high
CL-0000480,P-002023,homeowners,2025-08-21,hail,closed,0.0,4286.48,2025-08-21,2025-09-14,low
CL-0000481,P-002026,auto,2025-01-03,comprehensive,closed,0.0,4305.92,2025-01-03,2025-01-22,low
CL-0000482,P-002039,auto,2024-07-04,collision,open,3822.08,4527.17,2024-07-04,,medium
CL-0000483,P-002045,auto,2024-07-06,comprehensive,closed,0.0,1635.34,2024-07-06,2024-07-12,high
CL-0000484,P-002052,auto,2024-04-24,collision,closed,0.0,1090.79,2024-04-24,2024-05-04,low
CL-0000485,P-002054,auto,2024-07-07,collision,closed,0.0,1435.59,2024-07-07,2024-07-25,high
CL-0000486,P-002057,auto,2025-08-04,theft,closed,0.0,1800.9,2025-08-04,2025-08-10,high
CL-0000487,P-002071,commercial_property,2025-07-28,fire,closed,0.0,4050.78,2025-07-28,2025-08-15,low
CL-0000488,P-002076,auto,2025-11-11,comprehensive,closed,0.0,6057.96,2025-11-11,2025-11-30,low
CL-0000489,P-002079,homeowners,2025-05-06,hail,open,4459.32,6818.76,2025-05-06,,medium
