policy_id,customer_id,product_type,start_date,end_date,status,channel,discount_pct,gross_premium
P-000339,C-003188,auto,2024-01-08,2024-12-12,active,agent,0.032,383.6
P-000340,C-000307,homeowners,2024-03-15,2024-09-12,active,online,0.084,361.45
P-000341,C-001884,auto,2024-11-15,2025-11-09,active,partner,0.104,287.6
P-000342,C-003630,renters,2024-11-05,2025-10-08,active,agent,0.044,175.71
P-000343,C-004595,renters,2024-06-03,2024-12-02,active,agent,0.052,103.8
P-000344,C-004026,renters,2024-08-04,2025-10-31,active,agent,0.026,143.74
P-000345,C-006944,homeowners,2024-10-16,2026-03-16,active,agent,0.061,280.82
P-000346,C-001852,renters,2024-01-11,2025-03-18,active,agent,0.057,130.27
P-000347,C-001462,homeowners,2024-10-23,2025-12-30,active,agent,0.0,373.58
P-000348,C-005116,commercial_property,2024-02-16,2024-10-10,active,online,0.066,5358.51
P-000349,C-004676,homeowners,2024-01-01,2024-09-06,lapsed,online,0.091,431.62
P-000350,C-005510,homeowners,2024-07-31,2025-02-21,lapsed,online,0.112,298.82
P-000351,C-003554,auto,2024-10-30,2025-05-06,cancelled,agent,0.061,478.29
P-000352,C-004314,renters,2024-09-28,2025-04-11,active,agent,0.049,101.91
P-000353,C-005615,homeowners,2024-02-11,2025-07-28,active,agent,0.019,223.23
P-000354,C-004013,homeowners,2024-11-12,2025-10-02,active,partner,0.011,402.45
P-000355,C-003966,auto,2024-04-23,2024-11-06,active,agent,0.024,365.03
P-000356,C-003188,homeowners,2024-02-13,2024-10-17,active,agent,0.0,375.45
P-000357,C-003391,commercial_property,2024-11-27,2026-03-08,active,online,0.04,2153.28
P-000358,C-002531,commercial_property,2024-09-28,2025-11-22,active,online,0.052,1762.8
P-000359,C-005865,commercial_property,2024-11-07,2025-06-12,active,online,0.03,1497.45
P-000360,C-001885,commercial_property,2024-06-05,2025-11-14,active,online,0.035,2793.09
P-000361,C-006882,homeowners,2024-10-11,2025-08-17,cancelled,online,0.04,303.69
P-000362,C-001060,homeowners,2024-10-30,2026-03-02,cancelled,agent,0.033,359.61
P-000363,C-006839,renters,2024-05-22,2025-09-26,active,agent,0.054,227.63
P-000364,C-007002,homeowners,2024-08-16,2025-11-24,active,online,0.07,297.05
P-000365,C-000779,auto,2024-01-02,2025-06-19,active,agent,0.01,390.92
P-000366,C-005261,renters,2024-12-01,2025-12-27,active,online,0.0,105.48
P-000367,C-006562,auto,2024-09-13,2025-07-29,active,agent,0.091,341.07
P-000368,C-001235,auto,2024-09-07,2026-01-14,active,online,0.07,259.77
P-000369,C-004585,renters,2024-11-22,2025-08-08,active,agent,0.048,95.36
P-000370,C-005884,renters,2024-08-09,2025-05-16,active,agent,0.054,168.32
P-000371,C-006749,auto,2024-04-06,2025-08-23,active,agent,0.077,481.22
P-000372,C-006534,auto,2024-02-23,2025-01-16,active,agent,0.045,332.12
P-000373,C-005135,auto,2024-11-05,2026-01-17,active,agent,0.137,387.67
P-000374,C-001685,renters,2024-04-21,2025-03-18,active,online,0.014,106.28
P-000375,C-001419,auto,2024-06-11,2025-11-18,active,agent,0.074,464.17
P-000376,C-006981,homeowners,2024-10-18,2026-01-14,active,online,0.049,244.07
P-000377,C-005361,auto,2024-04-28,2025-08-28,active,agent,0.034,514.15
P-000378,C-002049,renters,2024-07-21,2025-04-02,active,agent,0.059,140.58
P-000379,C-001029,commercial_property,2024-02-05,2025-01-17,active,agent,0.026,1769.07
P-000380,C-000265,auto,2024-01-25,2025-01-12,active,online,0.042,387.44
P-000381,C-003447,auto,2024-03-22,2025-01-31,active,agent,0.117,313.48
P-000382,C-003478,homeowners,2024-03-22,2025-01-19,lapsed,online,0.147,203.71
P-000383,C-001172,auto,2024-06-02,2025-02-27,active,agent,0.063,499.69
P-000384,C-001158,auto,2024-01-04,2024-11-21,lapsed,agent,0.049,302.31
P-000385,C-005120,auto,2024-07-27,2026-01-05,active,agent,0.078,379.92
P-000386,C-001800,homeowners,2024-01-03,2024-09-20,lapsed,online,0.077,423.95
P-000387,C-002764,auto,2024-04-12,2025-05-28,active,agent,0.057,411.91
P-000388,C-002155,auto,2024-08-31,2025-04-05,active,online,0.0,447.98
P-000389,C-007156,homeowners,2024-10-25,2025-07-01,active,online,0.074,271.96
P-000390,C-000040,homeowners,2024-11-19,2025-07-21,active,partner,0.117,197.29
P-000391,C-005151,commercial_property,2024-02-23,2025-06-20,active,agent,0.0,2004.29
P-000392,C-003863,homeowners,2024-01-23,2024-11-12,active,online,0.063,404.95
P-000393,C-006807,auto,2024-10-08,2025-05-22,active,online,0.172,238.39
P-000394,C-000708,auto,2024-05-26,2025-01-29,active,online,0.057,487.64
P-000395,C-007081,homeowners,2024-11-23,2025-10-05,active,partner,0.102,323.45
P-000396,C-003514,auto,2024-04-30,2024-12-21,active,agent,0.077,436.85
P-000397,C-006035,commercial_property,2024-04-21,2025-05-24,active,online,0.031,4891.22
P-000398,C-000901,auto,2024-05-31,2025-03-21,active,partner,0.055,257.21
P-000399,C-004708,auto,2024-10-29,2025-09-20,active,agent,0.0,424.54
P-000400,C-006493,homeowners,2024-11-08,2025-08-05,active,online,0.087,303.42
P-000401,C-004375,homeowners,2024-01-18,2025-07-10,active,online,0.039,319.38
P-000402,C-000895,homeowners,2024-10-23,2025-04-30,active,agent,0.083,386.17
P-000403,C-003764,auto,2024-10-26,2025-08-29,active,agent,0.1,325.93
P-000404,C-000442,renters,2024-11-02,2026-03-13,active,agent,0.0,182.37
P-000405,C-001921,auto,2024-12-12,2025-12-05,active,online,0.0,401.98
P-000406,C-003483,commercial_property,2024-06-01,2025-01-09,active,online,0.024,1359.47
P-000407,C-005489,homeowners,2024-12-15,2026-05-12,active,agent,0.072,358.89
P-000408,C-000189,auto,2024-08-06,2025-06-06,active,agent,0.049,438.85
P-000409,C-002147,homeowners,2024-04-29,2025-08-09,active,online,0.009,435.18
P-000410,C-003652,auto,2024-03-02,2024-11-26,active,agent,0.046,448.05
P-000411,C-002273,auto,2024-03-24,2024-11-21,active,online,0.018,298.45
P-000412,C-000750,auto,2024-07-22,2025-06-23,active,agent,0.028,380.25
P-000413,C-005006,homeowners,2024-03-10,2024-09-22,active,online,0.006,305.61
P-000414,C-004188,renters,2024-06-11,2025-04-16,active,agent,0.019,139.34
P-000415,C-003961,homeowners,2024-12-30,2026-04-05,active,partner,0.02,325.3
P-000416,C-001096,homeowners,2024-10-04,2025-09-13,active,agent,0.024,402.74
P-000417,C-005829,auto,2024-03-01,2024-11-25,active,agent,0.0,272.98
P-000418,C-004913,auto,2024-10-27,2025-11-02,active,agent,0.122,415.74
P-000419,C-002907,auto,2024-03-23,2024-12-11,active,partner,0.068,270.09
P-000420,C-006225,auto,2024-06-27,2025-09-22,active,partner,0.006,327.31
P-000421,C-004422,homeowners,2024-12-29,2025-12-18,active,agent,0.052,384.64
P-000422,C-002789,auto,2024-06-25,2025-07-21,lapsed,online,0.073,464.48
P-000423,C-001844,auto,2024-10-29,2025-10-29,lapsed,agent,0.047,275.87
P-000424,C-001315,homeowners,2024-06-09,2025-04-17,active,agent,0.16,238.77
P-000425,C-005165,auto,2024-08-19,2026-01-25,active,online,0.054,337.72
P-000426,C-006888,auto,2024-01-15,2025-04-17,active,online,0.084,360.38
P-000427,C-003598,homeowners,2024-02-19,2024-12-10,active,agent,0.0,274.65
P-000428,C-003912,auto,2024-02-16,2025-04-28,active,agent,0.068,364.36
P-000429,C-000143,auto,2024-09-27,2025-08-12,active,agent,0.063,470.47
P-000430,C-001143,homeowners,2024-10-31,2026-04-10,active,agent,0.0,267.78
P-000431,C-005667,renters,2024-11-08,2025-10-07,active,agent,0.038,242.77
P-000432,C-006510,homeowners,2024-07-03,2025-10-09,active,agent,0.069,357.35
P-000433,C-001185,auto,2024-05-19,2025-04-02,active,online,0.185,238.83
P-000434,C-004171,homeowners,2024-04-07,2025-01-08,active,agent,0.056,376.05
P-000435,C-001811,auto,2024-02-27,2025-06-04,active,online,0.115,344.53
P-000436,C-005988,homeowners,2024-03-29,2024-11-21,active,agent,0.101,300.15
P-000437,C-005556,commercial_property,2024-07-04,2025-06-05,active,agent,0.049,4478.39
P-000438,C-005975,auto,2024-04-30,2025-05-17,active,agent,0.049,373.05
P-000439,C-001617,commercial_property,2024-06-10,2025-05-27,active,agent,0.005,5106.44
P-000440,C-000881,auto,2024-01-19,2025-05-23,active,partner,0.0,396.41
P-000441,C-002386,homeowners,2024-03-28,2025-04-11,active,agent,0.129,373.01
P-000442,C-001191,auto,2024-03-04,2024-09-16,active,online,0.089,433.52
P-000443,C-002107,commercial_property,2024-03-09,2025-01-25,active,agent,0.0,3297.98
P-000444,C-000266,homeowners,2024-04-11,2025-04-14,active,agent,0.063,308.59
P-000445,C-001269,auto,2024-03-12,2025-08-23,active,online,0.127,237.57
P-000446,C-001995,homeowners,2024-03-07,2024-12-10,active,agent,0.104,459.33
P-000447,C-002022,commercial_property,2024-07-17,2025-11-30,active,agent,0.024,1242.42
P-000448,C-005795,homeowners,2024-03-27,2025-05-01,active,online,0.023,362.66
P-000449,C-001937,renters,2024-09-24,2025-06-14,active,online,0.008,139.54
P-000450,C-005067,auto,2024-06-28,2025-12-06,active,online,0.061,416.41
P-000451,C-006520,renters,2024-02-15,2025-01-22,active,agent,0.07,174.77
P-000452,C-004511,auto,2024-01-23,2024-12-12,active,online,0.057,347.31
P-000453,C-004055,renters,2024-05-05,2025-08-01,active,online,0.094,119.06
P-000454,C-005448,homeowners,2024-05-16,2024-12-09,active,online,0.06,281.83
P-000455,C-000989,auto,2024-03-26,2025-06-07,active,agent,0.08,407.26
P-000456,C-003498,auto,2024-03-13,2024-12-07,active,online,0.0,270.04
P-000457,C-005931,homeowners,2024-07-24,2025-02-22,lapsed,agent,0.02,226.45
P-000458,C-001853,homeowners,2024-03-02,2024-12-24,active,online,0.072,258.54
P-000459,C-003541,homeowners,2024-10-01,2025-04-10,active,partner,0.03,414.26
P-000460,C-000320,homeowners,2024-07-25,2025-08-04,active,partner,0.074,387.55
P-000461,C-004452,renters,2024-02-12,2024-10-23,active,online,0.064,137.34
P-000462,C-000432,renters,2024-08-05,2025-05-07,active,partner,0.048,139.1
P-000463,C-002090,homeowners,2024-11-11,2026-01-27,active,online,0.074,277.36
P-000464,C-000125,auto,2024-12-02,2025-09-22,active,online,0.085,246.79
P-000465,C-004041,homeowners,2024-03-12,2025-06-02,active,online,0.094,306.31
P-000466,C-003807,auto,2024-01-16,2024-10-18,active,agent,0.035,417.34
P-000467,C-004665,auto,2024-05-07,2024-11-03,lapsed,online,0.091,300.53
P-000468,C-005619,homeowners,2024-10-18,2025-05-24,active,partner,0.018,343.23
P-000469,C-002484,renters,2024-11-07,2025-12-13,active,agent,0.067,96.51
P-000470,C-001646,auto,2024-04-18,2025-05-05,active,online,0.0,450.85
P-000471,C-006194,auto,2024-06-29,2025-04-23,active,agent,0.053,327.81
P-000472,C-005495,auto,2024-03-29,2025-09-15,active,agent,0.03,514.84
P-000473,C-005815,homeowners,2024-03-18,2025-05-22,active,online,0.027,456.58
P-000474,C-003514,auto,2024-10-09,2025-04-28,active,agent,0.044,413.98
P-000475,C-005366,homeowners,2024-03-31,2025-08-08,active,agent,0.069,358.25
P-000476,C-003183,auto,2024-03-02,2024-12-06,active,online,0.021,526.6
P-000477,C-001112,auto,2024-03-22,2024-12-01,active,agent,0.047,521.92
P-000478,C-000030,renters,2024-06-07,2025-11-08,active,agent,0.039,99.45
P-000479,C-002599,auto,2024-05-09,2024-12-13,cancelled,agent,0.013,283.65
P-000480,C-002396,auto,2024-06-27,2025-06-21,active,partner,0.087,270.95
P-000481,C-000142,commercial_property,2024-05-23,2024-11-21,active,agent,0.118,5507.28
P-000482,C-003043,auto,2024-12-29,2025-07-08,active,online,0.032,615.09
P-000483,C-002846,renters,2024-09-05,2025-10-08,active,agent,0.012,143.37
P-000484,C-006707,auto,2024-12-11,2026-02-11,active,agent,0.0,471.43
P-000485,C-002829,auto,2024-12-13,2025-08-16,active,online,0.05,486.46
P-000486,C-005902,homeowners,2024-12-06,2025-12-16,lapsed,agent,0.06,498.32
P-000487,C-001255,renters,2024-12-19,2025-09-10,active,agent,0.059,168.16
P-000488,C-005409,auto,2024-03-15,2024-11-10,active,agent,0.025,339.61
P-000489,C-004173,auto,2024-12-09,2025-12-09,active,online,0.075,367.59
P-000490,C-001017,renters,2024-09-21,2025-05-28,cancelled,agent,0.0,143.76
P-000491,C-002057,commercial_property,2024-08-21,2025-07-20,cancelled,online,0.015,2572.11
P-000492,C-006500,homeowners,2024-11-10,2025-12-12,lapsed,online,0.062,301.36
P-000493,C-007097,auto,2024-02-17,2025-03-10,active,agent,0.059,330.61
P-000494,C-001867,commercial_property,2024-03-13,2024-11-25,active,agent,0.002,4682.09
P-000495,C-002109,auto,2024-02-13,2025-06-27,lapsed,partner,0.075,361.17
P-000496,C-004704,commercial_property,2024-10-31,2026-03-24,active,agent,0.08,4386.87
P-000497,C-002394,auto,2024-12-24,2026-03-17,active,online,0.0,463.93
P-000498,C-003821,commercial_property,2024-06-26,2025-01-08,active,agent,0.082,5251.66
P-000499,C-000921,renters,2024-03-23,2025-01-04,active,online,0.041,120.57
P-000500,C-000731,auto,2024-11-07,2025-06-07,active,agent,0.021,361.39
P-000501,C-005309,auto,2024-03-10,2025-03-14,lapsed,online,0.029,409.09
P-000502,C-001804,auto,2024-08-19,2025-06-07,active,online,0.05,421.63
P-000503,C-004292,renters,2024-08-27,2025-07-30,active,online,0.035,103.21
P-000504,C-000844,homeowners,2024-12-13,2025-07-26,active,agent,0.061,242.38
P-000505,C-001895,auto,2024-04-12,2025-02-15,active,agent,0.096,445.36
P-000506,C-005572,homeowners,2024-07-31,2025-07-02,active,agent,0.069,287.78
P-000507,C-002270,commercial_property,2024-12-26,2025-08-14,active,online,0.042,1395.51
P-000508,C-003123,auto,2024-10-11,2025-10-23,cancelled,agent,0.002,531.82
P-000509,C-001456,auto,2024-12-08,2026-02-09,cancelled,online,0.01,484.17
P-000510,C-006159,renters,2024-07-17,2026-01-01,active,agent,0.098,132.29
P-000511,C-001383,homeowners,2024-08-07,2025-07-02,active,agent,0.133,252.02
P-000512,C-005792,homeowners,2024-03-17,2025-02-02,active,online,0.071,295.38
P-000513,C-001830,commercial_property,2024-09-27,2026-02-24,active,online,0.067,3241.14
P-000514,C-006710,auto,2024-08-12,2025-04-29,active,online,0.034,342.67
P-000515,C-006301,homeowners,2024-08-25,2025-08-01,cancelled,online,0.008,317.25
P-000516,C-005216,renters,2024-07-11,2025-09-03,active,online,0.0,140.32
P-000517,C-000124,homeowners,2024-06-27,2025-11-06,lapsed,agent,0.043,266.12
P-000518,C-004309,homeowners,2024-05-30,2025-08-02,active,partner,0.072,331.92
P-000519,C-000944,homeowners,2024-06-10,2025-11-06,active,agent,0.098,295.07
P-000520,C-003118,auto,2024-07-21,2025-07-10,active,online,0.003,448.28
P-000521,C-000981,auto,2024-05-15,2025-08-09,active,online,0.059,474.26
P-000522,C-001441,auto,2024-09-07,2025-07-20,lapsed,agent,0.029,364.68
P-000523,C-004562,auto,2024-02-10,2025-06-22,active,agent,0.043,465.35
P-000524,C-007155,auto,2024-05-26,2025-02-05,active,online,0.119,451.4
P-000525,C-006355,renters,2024-08-26,2025-10-26,active,partner,0.062,102.68
P-000526,C-000835,homeowners,2024-08-21,2025-09-02,active,agent,0.045,441.34
P-000527,C-002140,commercial_property,2024-09-24,2025-09-15,active,online,0.075,1601.3
P-000528,C-005876,homeowners,2024-08-11,2025-12-26,active,agent,0.076,295.9
P-000529,C-002935,homeowners,2024-06-22,2025-10-25,active,online,0.057,257.51
P-000530,C-007003,homeowners,2024-10-09,2025-10-10,active,agent,0.063,523.75
P-000531,C-001215,commercial_property,2024-05-25,2025-09-15,active,agent,0.0,1728.31
P-000532,C-005115,auto,2024-02-01,2025-04-16,lapsed,agent,0.0,499.25
P-000533,C-001613,auto,2024-07-20,2026-01-06,active,partner,0.0,401.88
P-000534,C-002985,renters,2024-06-13,2025-02-08,active,online,0.087,163.99
P-000535,C-003358,renters,2024-05-01,2024-12-30,active,agent,0.049,141.51
P-000536,C-005834,auto,2024-12-12,2025-11-29,lapsed,online,0.017,514.98
P-000537,C-006304,homeowners,2024-09-11,2025-04-28,lapsed,online,0.067,314.19
P-000538,C-000197,auto,2024-12-29,2025-10-18,active,agent,0.0,291.34
P-000539,C-005800,renters,2024-04-06,2025-09-26,active,agent,0.066,129.99
P-000540,C-005898,renters,2024-03-15,2024-09-12,active,online,0.063,216.23
P-000541,C-004407,homeowners,2024-04-16,2025-03-23,active,partner,0.051,346.05
P-000542,C-002359,homeowners,2024-01-13,2024-09-22,active,agent,0.028,313.74
P-000543,C-003987,commercial_property,2024-05-24,2025-07-12,active,agent,0.049,2365.6
P-000544,C-005972,auto,2024-10-08,2025-07-17,active,agent,0.04,440.54
P-000545,C-004668,homeowners,2024-04-03,2025-07-05,active,partner,0.021,351.56
P-000546,C-001943,auto,2024-07-24,2025-11-05,active,agent,0.104,295.62
P-000547,C-002949,commercial_property,2024-06-03,2025-01-25,cancelled,partner,0.018,4056.52
P-000548,C-006774,auto,2024-10-08,2025-09-22,active,agent,0.062,300.82
P-000549,C-002758,auto,2024-06-08,2025-04-26,active,agent,0.031,514.4
P-000550,C-001893,auto,2024-05-12,2025-07-18,active,agent,0.023,368.19
P-000551,C-004045,auto,2024-12-04,2026-02-02,active,online,0.032,374.33
P-000552,C-005913,commercial_property,2024-12-02,2026-02-19,lapsed,partner,0.049,2230.75
P-000553,C-000407,renters,2024-11-14,2025-06-19,active,online,0.037,230.14
P-000554,C-005902,commercial_property,2024-04-21,2024-12-14,active,online,0.026,3897.07
P-000555,C-006520,auto,2024-07-26,2025-04-01,active,agent,0.037,463.47
P-000556,C-005127,auto,2024-05-05,2025-07-20,active,agent,0.009,494.48
P-000557,C-004149,homeowners,2024-09-27,2025-08-10,active,partner,0.053,393.28
P-000558,C-006706,homeowners,2024-08-03,2025-07-07,active,agent,0.15,367.68
P-000559,C-004076,commercial_property,2024-03-14,2025-05-21,active,partner,0.078,4501.73
P-000560,C-002079,auto,2024-07-10,2025-03-31,active,online,0.0,488.01
P-000561,C-003044,homeowners,2024-06-07,2025-06-02,active,online,0.107,342.08
P-000562,C-007013,homeowners,2024-11-17,2026-03-17,active,agent,0.02,349.22
P-000563,C-006284,homeowners,2024-07-09,2025-12-08,active,agent,0.043,250.77
P-000564,C-003312,commercial_property,2024-03-20,2025-08-10,active,agent,0.07,3069.15
P-000565,C-000648,commercial_property,2024-01-29,2024-08-29,active,agent,0.047,4045.93
P-000566,C-003973,homeowners,2024-09-16,2025-06-29,active,agent,0.043,270.77
P-000567,C-003825,auto,2024-02-07,2025-03-19,active,online,0.116,433.6
P-000568,C-006584,auto,2024-08-10,2025-07-14,active,agent,0.0,410.1
P-000569,C-002328,homeowners,2024-02-23,2024-10-06,active,online,0.003,422.36
P-000570,C-005308,auto,2024-01-24,2024-12-20,active,partner,0.079,551.12
P-000571,C-001621,homeowners,2024-07-29,2025-02-26,active,online,0.053,262.32
P-000572,C-001584,commercial_property,2024-03-16,2024-10-13,lapsed,online,0.114,4874.87
P-000573,C-005948,homeowners,2024-11-13,2025-05-16,lapsed,online,0.0,348.02
P-000574,C-004542,homeowners,2024-05-20,2025-02-18,active,agent,0.094,428.48
P-000575,C-005419,homeowners,2024-05-18,2025-08-08,active,online,0.051,271.13
P-000576,C-006175,homeowners,2024-04-16,2025-05-27,lapsed,agent,0.024,293.48
P-000577,C-004890,homeowners,2024-07-24,2026-01-03,active,agent,0.064,345.26
P-000578,C-004667,renters,2024-06-30,2025-02-04,active,agent,0.094,122.47
P-000579,C-001214,auto,2024-02-18,2025-03-03,active,agent,0.085,456.1
P-000580,C-005122,homeowners,2024-11-05,2025-05-16,cancelled,online,0.005,313.85
P-000581,C-005134,auto,2024-06-06,2024-12-07,active,online,0.058,340.4
P-000582,C-000609,renters,2024-09-10,2025-10-29,active,agent,0.057,168.68
P-000583,C-002439,homeowners,2024-01-25,2025-04-15,active,online,0.054,345.47
P-000584,C-003775,auto,2024-11-18,2025-07-02,active,online,0.0,458.39
P-000585,C-004541,auto,2024-05-12,2025-10-14,active,online,0.038,267.72
P-000586,C-002592,auto,2024-07-14,2025-04-27,active,online,0.064,429.13
P-000587,C-003817,auto,2024-07-08,2025-05-24,active,partner,0.04,340.52
P-000588,C-003152,auto,2024-03-15,2025-02-02,active,agent,0.026,376.99
P-000589,C-002049,auto,2024-12-23,2026-01-23,active,agent,0.089,399.32
P-000590,C-004778,homeowners,2024-06-02,2025-11-21,active,online,0.049,306.17
P-000591,C-002960,auto,2024-03-22,2024-10-13,active,agent,0.134,356.33
P-000592,C-006155,auto,2024-04-08,2025-02-03,cancelled,agent,0.0,371.37
P-000593,C-002914,renters,2024-10-10,2026-02-06,active,agent,0.038,140.12
P-000594,C-004996,renters,2024-07-30,2025-09-23,active,agent,0.069,95.92
P-000595,C-003690,commercial_property,2024-02-14,2025-01-09,active,agent,0.103,1677.13
P-000596,C-001698,auto,2024-08-08,2025-12-23,active,agent,0.055,387.08
