vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-000698,P-000698,Volkswagen,Passat,2010,14232,68.7,0.218,0.4,4.6,0.402
V-000703,P-000703,Toyota,RAV4,2024,15248,92.2,0.266,2.4,1.9,0.024
V-000705,P-000705,Toyota,RAV4,2014,10894,65.6,0.27,0.7,4.2,0.184
V-000706,P-000706,Renault,Captur,2014,3628,73.0,0.275,3.1,2.2,0.408
V-000708,P-000708,Renault,Captur,2017,13596,63.4,0.746,2.7,2.7,0.233
V-000711,P-000711,Volkswagen,Golf,2024,24078,88.0,0.42,3.6,1.5,0.086
V-000713,P-000713,Skoda,Octavia,2023,10541,68.3,0.466,0.3,5.1,0.339
V-000714,P-000714,Renault,Captur,2012,11956,64.8,0.195,0.9,6.4,0.229
V-000715,P-000715,Skoda,Octavia,2020,17364,76.0,0.289,8.5,4.8,0.129
V-000719,P-000719,Volkswagen,Golf,2013,6772,64.3,0.218,3.0,2.5,0.286
V-000724,P-000724,Skoda,Fabia,2010,18511,77.3,0.065,2.3,0.9,0.467
V-000725,P-000725,Dacia,Sandero,2007,2000,81.0,0.346,6.9,4.1,0.504
V-000726,P-000726,Volkswagen,Golf,2017,14858,71.7,0.01,3.5,0.7,0.279
V-000727,P-000727,Dacia,Sandero,2008,6478,79.8,0.257,1.8,1.5,0.477
V-000728,P-000728,Toyota,Corolla,2021,3919,48.4,0.46,4.5,0.7,0.172
V-000730,P-000730,Toyota,Corolla,2014,9368,90.5,0.426,0.9,4.2,0.335
V-000731,P-000731,Dacia,Duster,2017,18721,75.9,0.324,1.8,1.7,0.111
V-000732,P-000732,Skoda,Fabia,2015,11370,60.5,0.054,6.0,8.3,0.298
V-000734,P-000734,Toyota,Corolla,2005,16472,58.6,0.157,0.8,1.9,0.083
V-000737,P-000737,Volkswagen,Passat,2015,4777,66.9,0.422,8.1,3.8,0.526
V-000742,P-000742,Toyota,Yaris,2011,10390,66.3,0.068,6.7,0.5,0.143
V-000743,P-000743,Skoda,Fabia,2018,8012,71.9,0.098,5.7,10.5,0.207
V-000744,P-000744,Toyota,Corolla,2012,17682,71.9,0.326,3.9,0.9,0.089
V-000745,P-000745,Skoda,Superb,2005,12592,46.1,0.28,5.6,2.9,0.317
V-000749,P-000749,Skoda,Octavia,2019,11939,53.4,0.168,3.2,1.4,0.285
V-000750,P-000750,Toyota,Yaris,2007,14494,83.8,0.008,1.1,0.5,0.276
V-000754,P-000754,Renault,Megane,2017,16365,79.1,0.104,1.0,1.4,0.423
V-000755,P-000755,Skoda,Octavia,2016,3794,67.4,0.25,1.3,7.8,0.274
V-000763,P-000763,Toyota,Yaris,2006,7662,82.0,0.028,2.5,2.3,0.263
V-000767,P-000767,Renault,Captur,2012,19270,45.2,0.369,5.1,1.1,0.213
V-000772,P-000772,Skoda,Octavia,2009,2000,75.5,0.467,2.9,3.1,0.488
V-000774,P-000774,Volkswagen,Passat,2014,12160,59.6,0.206,0.8,3.8,0.274
V-000775,P-000775,Volkswagen,Golf,2018,15622,46.2,0.292,1.4,0.2,0.192
V-000776,P-000776,Volkswagen,Polo,2010,12677,64.0,0.053,8.0,9.4,0.123
V-000781,P-000781,Toyota,RAV4,2015,17002,73.8,0.12,0.4,1.3,0.527
V-000782,P-000782,Volkswagen,Polo,2008,23918,69.5,0.396,1.2,2.0,0.064
V-000784,P-000784,Volkswagen,Polo,2017,10053,91.8,0.209,5.4,2.6,0.314
V-000786,P-000786,Dacia,Logan,2009,5071,82.2,0.31,1.2,1.9,0.149
V-000796,P-000796,Volkswagen,Passat,2019,12976,67.3,0.194,14.2,1.8,0.442
V-000798,P-000798,Skoda,Superb,2024,11956,75.4,0.571,3.3,2.2,0.119
V-000799,P-000799,Renault,Captur,2019,10694,80.2,0.373,1.2,0.9,0.287
V-000800,P-000800,Volkswagen,Polo,2024,6184,61.0,0.216,0.6,4.0,0.437
V-000803,P-000803,Skoda,Superb,2011,13986,53.8,0.296,1.8,2.3,0.337
V-000804,P-000804,Dacia,Logan,2008,7579,95.7,0.275,2.8,2.2,0.545
V-000806,P-000806,Dacia,Sandero,2008,11935,65.1,0.11,1.9,1.0,0.14
V-000807,P-000807,Toyota,RAV4,2014,2000,59.7,0.244,3.1,1.4,0.43
V-000808,P-000808,Renault,Captur,2010,7800,71.7,0.023,9.1,0.3,0.725
V-000810,P-000810,Toyota,RAV4,2011,5218,62.4,0.203,5.7,1.3,0.303
V-000811,P-000811,Skoda,Fabia,2007,10666,74.7,0.336,4.8,1.7,0.235
V-000812,P-000812,Skoda,Fabia,2017,5670,66.4,0.492,3.7,1.0,0.398
V-000813,P-000813,Renault,Clio,2011,14115,68.3,0.058,2.6,1.0,0.24
V-000814,P-000814,Volkswagen,Golf,2014,9502,56.3,0.227,1.6,0.2,0.408
V-000815,P-000815,Dacia,Duster,2018,8086,78.0,0.644,1.6,3.0,0.443
V-000816,P-000816,Renault,Megane,2020,6964,67.9,0.107,10.5,1.7,0.173
V-000823,P-000823,Toyota,Corolla,2011,14345,67.1,0.295,4.3,0.8,0.301
V-000824,P-000824,Toyota,RAV4,2007,18609,78.9,0.229,8.5,1.1,0.16
V-000825,P-000825,Volkswagen,Polo,2017,12014,50.3,0.266,3.0,0.2,0.151
V-000826,P-000826,Volkswagen,Polo,2010,15429,72.6,0.267,5.6,0.4,0.322
V-000827,P-000827,Dacia,Duster,2011,24001,94.0,0.524,9.7,6.1,0.072
V-000831,P-000831,Dacia,Logan,2011,16300,53.5,0.083,1.8,2.7,0.28
V-000832,P-000832,Skoda,Superb,2024,8093,81.1,0.604,1.4,0.9,0.408
V-000833,P-000833,Volkswagen,Golf,2013,15528,67.2,0.295,5.3,1.2,0.38
V-000834,P-000834,Renault,Clio,2018,6886,66.7,0.212,10.3,0.1,0.384
V-000837,P-000837,Dacia,Duster,2024,15660,80.3,0.102,2.9,8.7,0.065
V-000842,P-000842,Dacia,Duster,2007,11299,67.9,0.268,10.1,6.2,0.115
V-000843,P-000843,Toyota,Yaris,2023,2000,45.3,0.68,5.0,3.0,0.549
V-000846,P-000846,Skoda,Superb,2015,11828,67.0,0.235,4.4,1.6,0.225
V-000848,P-000848,Volkswagen,Golf,2024,14757,68.1,0.179,1.1,5.9,0.035
V-000850,P-000850,Dacia,Duster,2017,13313,77.2,0.497,4.3,12.6,0.033
V-000852,P-000852,Renault,Clio,2018,8609,59.7,0.333,8.7,4.7,0.193
V-000854,P-000854,Toyota,Corolla,2019,17125,55.8,0.071,1.1,5.7,0.072
V-000855,P-000855,Toyota,Corolla,2014,14229,66.7,0.613,5.4,4.0,0.269
V-000858,P-000858,Volkswagen,Passat,2008,8056,70.5,0.129,8.1,1.1,0.431
V-000859,P-000859,Toyota,Yaris,2024,4472,44.4,0.413,3.6,2.6,0.084
V-000861,P-000861,Toyota,Corolla,2018,10553,62.7,0.058,2.6,3.5,0.173
V-000864,P-000864,Renault,Megane,2013,18142,69.1,0.071,12.8,5.6,0.018
V-000868,P-000868,Dacia,Logan,2009,17595,69.5,0.127,14.9,0.4,0.213
V-000871,P-000871,Toyota,Corolla,2020,15106,62.7,0.131,3.3,2.8,0.188
V-000872,P-000872,Volkswagen,Golf,2014,26090,78.0,0.317,4.0,2.6,0.189
V-000877,P-000877,Toyota,Corolla,2013,2563,56.1,0.113,2.4,0.6,0.122
V-000880,P-000880,Skoda,Octavia,2023,9399,63.6,0.516,7.8,3.0,0.155
V-000882,P-000882,Toyota,Yaris,2009,6360,50.8,0.327,6.9,5.7,0.602
V-000885,P-000885,Skoda,Octavia,2019,7906,60.6,0.289,0.8,0.5,0.365
V-000886,P-000886,Dacia,Duster,2020,11457,92.7,0.227,3.4,3.5,0.087
V-000891,P-000891,Toyota,Yaris,2011,15658,63.4,0.187,1.8,1.4,0.311
V-000892,P-000892,Volkswagen,Polo,2010,14006,68.5,0.357,2.4,8.3,0.184
V-000894,P-000894,Toyota,RAV4,2016,17981,69.1,0.105,2.1,4.4,0.184
V-000895,P-000895,Renault,Captur,2013,3373,53.7,0.383,7.1,0.2,0.134
V-000896,P-000896,Volkswagen,Polo,2021,6292,65.6,0.615,5.7,1.4,0.078
V-000898,P-000898,Skoda,Superb,2019,4367,73.6,0.07,10.0,4.7,0.153
V-000899,P-000899,Volkswagen,Golf,2009,24535,56.1,0.349,1.8,3.4,0.19
V-000900,P-000900,Toyota,Yaris,2007,19801,45.5,0.134,5.7,0.7,0.173
V-000901,P-000901,Volkswagen,Polo,2014,16136,88.0,0.242,8.4,2.6,0.181
V-000905,P-000905,Renault,Clio,2016,12424,55.5,0.257,1.9,3.0,0.204
V-000907,P-000907,Volkswagen,Polo,2024,9989,69.3,0.272,1.6,3.6,0.095
V-000908,P-000908,Renault,Clio,2012,10360,74.8,0.376,9.8,2.6,0.171
V-000910,P-000910,Toyota,Corolla,2022,13476,73.3,0.321,2.7,0.1,0.116
V-000911,P-000911,Skoda,Fabia,2009,4123,73.2,0.227,2.5,4.3,0.267
V-000912,P-000912,Volkswagen,Passat,2024,6592,61.3,0.207,3.1,0.4,0.254
V-000913,P-000913,Volkswagen,Golf,2022,6017,98.0,0.507,4.6,0.3,0.427
V-000919,P-000919,Dacia,Logan,2007,5458,50.9,0.222,1.0,6.3,0.528
V-000922,P-000922,Toyota,Corolla,2016,2000,85.6,0.292,7.8,1.5,0.112
V-000924,P-000924,Toyota,RAV4,2008,6095,68.9,0.17,1.2,0.4,0.161
V-000925,P-000925,Volkswagen,Polo,2013,17365,85.0,0.167,4.1,3.6,0.275
V-000926,P-000926,Volkswagen,Golf,2010,8739,89.0,0.227,6.3,2.1,0.028
V-000928,P-000928,Skoda,Octavia,2008,12255,58.0,0.641,3.2,6.9,0.069
V-000933,P-000933,Renault,Captur,2006,18607,79.5,0.322,4.3,2.5,0.191
V-000938,P-000938,Toyota,Yaris,2016,3618,67.0,0.148,5.0,2.1,0.446
V-000941,P-000941,Toyota,Corolla,2016,2000,72.7,0.248,9.6,3.2,0.321
V-000943,P-000943,Volkswagen,Passat,2006,3222,52.0,0.202,13.6,3.8,0.395
V-000946,P-000946,Skoda,Superb,2012,11118,73.3,0.32,4.3,5.1,0.175
V-000948,P-000948,Volkswagen,Golf,2018,3759,72.7,0.359,7.8,3.2,0.424
V-000949,P-000949,Volkswagen,Polo,2011,18807,69.4,0.235,2.9,0.5,0.23
V-000951,P-000951,Volkswagen,Golf,2010,15619,82.8,0.165,2.4,4.8,0.232
V-000953,P-000953,Dacia,Sandero,2021,12700,52.5,0.506,2.9,1.0,0.178
V-000955,P-000955,Skoda,Superb,2005,11661,58.8,0.247,3.8,1.5,0.396
V-000956,P-000956,Volkswagen,Golf,2009,11182,82.7,0.042,9.6,1.6,0.313
V-000958,P-000958,Volkswagen,Golf,2019,15252,61.1,0.078,3.4,4.5,0.34
V-000967,P-000967,Toyota,Yaris,2020,2378,53.3,0.43,2.1,2.6,0.289
V-000969,P-000969,Toyota,Corolla,2006,9613,57.6,0.245,4.6,0.7,0.337
V-000973,P-000973,Volkswagen,Polo,2016,9136,79.9,0.134,1.5,1.4,0.059
V-000974,P-000974,Toyota,Corolla,2006,20164,75.2,0.093,9.1,2.4,0.17
V-000975,P-000975,Renault,Megane,2017,9488,55.5,0.32,0.4,2.8,0.426
V-000977,P-000977,Volkswagen,Passat,2008,5248,84.0,0.407,4.3,4.7,0.242
V-000979,P-000979,Renault,Megane,2015,12853,65.1,0.193,3.1,3.6,0.637
V-000980,P-000980,Dacia,Sandero,2006,13578,79.4,0.304,4.7,2.2,0.216
V-000982,P-000982,Dacia,Duster,2014,8351,72.3,0.244,3.4,2.4,0.168
V-000983,P-000983,Volkswagen,Polo,2015,8515,55.7,0.125,2.4,2.8,0.344
V-000985,P-000985,Skoda,Fabia,2021,20955,59.1,0.348,1.9,1.0,0.298
V-000987,P-000987,Renault,Clio,2005,6748,42.7,0.378,7.8,2.5,0.298
V-000990,P-000990,Dacia,Duster,2006,13985,62.6,0.155,9.4,3.4,0.149
V-000993,P-000993,Toyota,Corolla,2006,5606,73.7,0.293,8.9,4.3,0.359
V-000995,P-000995,Volkswagen,Golf,2009,12831,79.8,0.159,3.7,1.1,0.084
V-000997,P-000997,Renault,Captur,2007,9935,75.0,0.054,5.3,4.6,0.403
V-000998,P-000998,Dacia,Logan,2018,17566,67.9,0.181,3.7,5.5,0.044
V-001000,P-001000,Volkswagen,Golf,2019,10639,84.4,0.553,2.4,0.5,0.326
V-001001,P-001001,Volkswagen,Golf,2019,10383,67.7,0.161,2.6,2.8,0.22
V-001003,P-001003,Renault,Captur,2005,9749,62.9,0.155,2.7,2.3,0.696
V-001004,P-001004,Volkswagen,Polo,2011,10062,82.2,0.258,1.0,0.9,0.245
V-001005,P-001005,Dacia,Logan,2021,11056,74.9,0.306,2.1,4.6,0.273
V-001006,P-001006,Dacia,Sandero,2016,2000,89.4,0.37,10.2,0.7,0.131
V-001007,P-001007,Renault,Captur,2021,10779,42.7,0.053,5.9,1.5,0.425
V-001008,P-001008,Skoda,Fabia,2024,3989,61.2,0.195,5.5,4.4,0.418
V-001009,P-001009,Volkswagen,Passat,2008,19395,76.6,0.368,8.5,9.8,0.376
V-001010,P-001010,Skoda,Octavia,2007,11368,61.3,0.211,0.3,3.0,0.309
V-001012,P-001012,Renault,Megane,2008,9252,73.8,0.327,1.8,1.9,0.087
V-001014,P-001014,Volkswagen,Golf,2008,9908,80.6,0.106,5.9,3.8,0.119
V-001018,P-001018,Skoda,Octavia,2017,5713,62.1,0.36,6.3,2.3,0.334
V-001019,P-001019,Skoda,Octavia,2015,15182,67.9,0.287,0.7,5.8,0.264
V-001023,P-001023,Dacia,Logan,2014,9759,73.2,0.72,1.8,4.1,0.129
V-001026,P-001026,Volkswagen,Polo,2024,9838,76.4,0.048,1.5,0.3,0.11
V-001028,P-001028,Dacia,Logan,2022,10181,67.6,0.493,1.1,2.8,0.717
V-001033,P-001033,Dacia,Logan,2014,3104,70.7,0.164,8.2,6.4,0.258
V-001035,P-001035,Volkswagen,Passat,2013,11471,84.1,0.371,9.6,1.6,0.272
V-001036,P-001036,Skoda,Octavia,2018,11479,66.7,0.166,1.2,5.2,0.635
V-001039,P-001039,Skoda,Fabia,2016,16812,81.2,0.31,5.1,0.0,0.279
V-001043,P-001043,Volkswagen,Polo,2019,14014,71.0,0.378,7.2,2.0,0.451
V-001048,P-001048,Skoda,Superb,2012,5249,83.9,0.065,7.0,0.2,0.196
V-001052,P-001052,Dacia,Sandero,2015,4839,53.8,0.305,4.4,1.9,0.513
V-001054,P-001054,Dacia,Duster,2013,16018,71.4,0.158,4.2,0.3,0.09
V-001056,P-001056,Toyota,RAV4,2015,16372,76.6,0.205,2.1,4.8,0.316
V-001062,P-001062,Toyota,Corolla,2013,13415,54.4,0.156,10.5,3.0,0.249
V-001066,P-001066,Dacia,Duster,2017,16030,70.1,0.513,2.5,0.8,0.563
V-001067,P-001067,Dacia,Sandero,2005,8482,59.4,0.353,1.7,0.6,0.05
V-001068,P-001068,Renault,Megane,2007,5970,75.5,0.409,1.1,0.0,0.475
V-001071,P-001071,Skoda,Fabia,2015,2000,59.0,0.108,2.3,5.4,0.163
V-001073,P-001073,Dacia,Sandero,2012,13840,63.4,0.312,6.3,0.8,0.069
V-001075,P-001075,Skoda,Octavia,2022,14190,67.1,0.132,2.4,2.3,0.189
V-001079,P-001079,Volkswagen,Polo,2019,18151,75.4,0.053,7.1,1.3,0.092
V-001081,P-001081,Skoda,Octavia,2005,10697,77.4,0.061,5.6,4.0,0.492
V-001082,P-001082,Volkswagen,Passat,2010,6537,67.6,0.338,0.5,0.5,0.276
V-001083,P-001083,Dacia,Duster,2017,13908,68.7,0.457,9.9,3.2,0.256
V-001084,P-001084,Volkswagen,Passat,2010,12483,69.1,0.074,1.0,2.1,0.286
V-001085,P-001085,Volkswagen,Polo,2009,6370,56.8,0.061,3.7,2.9,0.466
V-001086,P-001086,Skoda,Fabia,2020,12632,81.7,0.247,5.8,1.5,0.555
V-001087,P-001087,Dacia,Logan,2022,13776,73.9,0.471,6.5,3.6,0.616
V-001090,P-001090,Volkswagen,Golf,2010,11974,71.1,0.297,2.8,6.0,0.179
V-001092,P-001092,Volkswagen,Golf,2014,8068,82.3,0.275,18.8,2.0,0.301
V-001094,P-001094,Volkswagen,Passat,2017,3562,74.4,0.226,6.7,1.2,0.412
V-001097,P-001097,Renault,Megane,2022,8221,38.4,0.08,4.5,1.2,0.151
V-001099,P-001099,Renault,Captur,2024,7839,50.3,0.194,2.2,0.5,0.235
V-001101,P-001101,Skoda,Octavia,2022,23115,68.1,0.118,6.1,1.6,0.337
V-001103,P-001103,Renault,Captur,2015,2000,74.7,0.069,6.3,3.8,0.277
V-001105,P-001105,Skoda,Fabia,2020,16631,91.2,0.372,2.4,3.4,0.201
V-001111,P-001111,Renault,Megane,2011,3652,67.9,0.494,9.7,2.0,0.269
V-001112,P-001112,Volkswagen,Polo,2023,21923,79.6,0.236,5.5,1.5,0.611
V-001114,P-001114,Renault,Clio,2018,2000,55.6,0.094,3.2,2.2,0.378
V-001115,P-001115,Toyota,Yaris,2020,19913,79.4,0.288,6.4,1.3,0.233
V-001119,P-001119,Skoda,Fabia,2022,7644,71.3,0.092,5.7,0.6,0.064
V-001120,P-001120,Renault,Captur,2019,18778,66.8,0.385,3.0,1.9,0.222
V-001125,P-001125,Renault,Megane,2022,11218,65.1,0.362,2.7,3.6,0.099
V-001126,P-001126,Renault,Megane,2007,14700,63.6,0.213,11.1,2.6,0.215
V-001129,P-001129,Renault,Clio,2020,13094,65.3,0.234,6.5,1.4,0.228
V-001131,P-001131,Toyota,Corolla,2021,10729,84.7,0.446,5.0,6.7,0.24
V-001132,P-001132,Dacia,Logan,2023,9757,86.7,0.393,5.5,1.1,0.274
V-001136,P-001136,Renault,Clio,2005,2000,67.2,0.41,4.6,2.5,0.046
V-001137,P-001137,Toyota,RAV4,2018,10702,87.6,0.079,7.2,3.6,0.316
V-001143,P-001143,Dacia,Sandero,2015,13300,69.0,0.129,1.2,0.5,0.211
V-001151,P-001151,Skoda,Superb,2013,18595,59.0,0.28,6.1,0.8,0.446
V-001154,P-001154,Dacia,Sandero,2012,4900,74.9,0.593,6.4,1.6,0.105
V-001155,P-001155,Skoda,Fabia,2024,5720,48.0,0.279,0.8,2.5,0.136
V-001161,P-001161,Skoda,Superb,2016,10610,81.7,0.27,0.6,2.1,0.092
V-001164,P-001164,Renault,Megane,2023,8826,71.6,0.213,3.0,1.5,0.25
V-001166,P-001166,Renault,Captur,2009,10405,64.1,0.211,1.5,2.4,0.483
V-001169,P-001169,Volkswagen,Golf,2008,7434,78.0,0.5,4.4,0.5,0.194
V-001172,P-001172,Volkswagen,Golf,2007,8051,68.0,0.309,1.9,1.2,0.219
V-001176,P-001176,Renault,Clio,2010,10794,77.1,0.34,6.9,0.5,0.094
V-001180,P-001180,Dacia,Logan,2021,10908,57.9,0.204,5.3,11.3,0.43
V-001183,P-001183,Toyota,Corolla,2008,2000,53.1,0.404,3.5,1.5,0.308
V-001187,P-001187,Skoda,Superb,2014,17653,61.0,0.404,6.4,1.1,0.397
V-001188,P-001188,Toyota,Corolla,2012,15439,66.8,0.171,10.5,0.8,0.208
V-001189,P-001189,Toyota,RAV4,2016,22328,83.6,0.084,5.8,6.0,0.262
V-001196,P-001196,Skoda,Octavia,2007,16448,61.3,0.304,4.2,1.9,0.232
V-001198,P-001198,Dacia,Logan,2014,20103,72.6,0.076,3.1,1.7,0.123
V-001199,P-001199,Skoda,Superb,2007,2606,47.9,0.308,10.2,2.0,0.36
V-001200,P-001200,Toyota,Corolla,2021,22132,50.6,0.409,2.3,0.9,0.449
V-001201,P-001201,Skoda,Octavia,2022,6722,66.5,0.311,0.5,2.1,0.063
V-001202,P-001202,Skoda,Superb,2010,10029,68.5,0.044,8.0,0.9,0.23
V-001203,P-001203,Dacia,Sandero,2021,10374,52.0,0.189,3.2,2.5,0.481
V-001205,P-001205,Renault,Captur,2021,17573,70.8,0.17,3.0,2.2,0.069
V-001206,P-001206,Volkswagen,Golf,2006,3642,82.4,0.288,0.9,3.6,0.096
V-001208,P-001208,Volkswagen,Passat,2024,8032,67.9,0.063,19.4,7.0,0.243
V-001209,P-001209,Dacia,Duster,2016,10121,73.6,0.492,6.1,0.5,0.145
V-001210,P-001210,Skoda,Superb,2017,15742,47.4,0.324,5.3,3.5,0.361
V-001212,P-001212,Volkswagen,Passat,2018,17052,65.7,0.362,6.0,0.3,0.245
V-001213,P-001213,Skoda,Octavia,2010,11686,57.2,0.299,3.8,4.4,0.059
V-001215,P-001215,Toyota,RAV4,2014,10428,98.0,0.249,7.5,1.7,0.266
V-001217,P-001217,Skoda,Fabia,2014,2000,59.2,0.364,2.4,6.5,0.345
V-001218,P-001218,Skoda,Fabia,2022,12167,56.2,0.378,4.8,2.4,0.095
V-001221,P-001221,Volkswagen,Passat,2016,6780,44.6,0.167,3.7,2.3,0.209
V-001225,P-001225,Toyota,Corolla,2010,12444,60.6,0.495,10.4,1.3,0.575
V-001226,P-001226,Renault,Megane,2006,10214,76.3,0.32,26.3,0.8,0.616
V-001228,P-001228,Toyota,RAV4,2013,9003,76.9,0.106,8.1,6.1,0.08
V-001231,P-001231,Dacia,Logan,2022,7773,89.0,0.102,2.9,1.4,0.443
V-001237,P-001237,Volkswagen,Passat,2005,2000,77.3,0.127,5.1,0.8,0.229
V-001238,P-001238,Skoda,Octavia,2021,4912,71.6,0.078,2.9,2.6,0.05
V-001239,P-001239,Dacia,Duster,2017,15033,74.4,0.397,6.2,0.4,0.322
V-001240,P-001240,Renault,Megane,2011,10428,81.4,0.261,0.4,2.4,0.198
V-001245,P-001245,Skoda,Fabia,2024,18649,53.8,0.088,3.5,0.3,0.079
V-001246,P-001246,Volkswagen,Passat,2018,4683,98.0,0.191,1.6,8.6,0.349
V-001248,P-001248,Toyota,RAV4,2023,8090,34.9,0.515,11.0,0.4,0.271
V-001253,P-001253,Dacia,Logan,2006,10591,98.0,0.137,0.3,1.4,0.284
V-001258,P-001258,Renault,Megane,2011,7071,76.7,0.356,1.9,1.2,0.371
V-001261,P-001261,Toyota,Yaris,2018,8890,65.1,0.48,2.3,0.5,0.276
V-001264,P-001264,Renault,Megane,2018,15470,90.0,0.401,5.1,4.6,0.122
V-001266,P-001266,Dacia,Logan,2014,8461,72.5,0.306,3.5,0.2,0.442
V-001273,P-001273,Dacia,Logan,2022,11797,72.9,0.607,2.6,3.5,0.289
V-001274,P-001274,Renault,Clio,2006,14722,32.7,0.593,5.7,4.9,0.332
V-001275,P-001275,Renault,Clio,2019,8592,90.3,0.29,2.6,0.3,0.39
V-001277,P-001277,Dacia,Sandero,2009,13592,80.0,0.221,1.0,1.7,0.103
V-001278,P-001278,Toyota,RAV4,2016,21949,68.9,0.346,5.8,4.1,0.566
V-001280,P-001280,Dacia,Duster,2018,6495,65.3,0.379,12.2,1.2,0.526
V-001281,P-001281,Toyota,Yaris,2021,17217,71.3,0.167,8.9,1.4,0.319
V-001283,P-001283,Renault,Captur,2024,3482,78.7,0.122,8.4,2.0,0.143
V-001285,P-001285,Renault,Megane,2023,5072,68.9,0.325,3.9,4.4,0.239
V-001286,P-001286,Skoda,Superb,2010,13610,74.5,0.037,4.2,2.7,0.203
V-001287,P-001287,Renault,Megane,2022,16059,75.6,0.692,5.7,0.9,0.227
V-001290,P-001290,Dacia,Sandero,2008,2000,68.1,0.342,4.8,0.9,0.381
V-001291,P-001291,Renault,Captur,2020,22756,67.6,0.567,4.2,0.5,0.171
V-001293,P-001293,Volkswagen,Polo,2009,9173,59.8,0.123,5.4,6.4,0.093
V-001294,P-001294,Dacia,Sandero,2022,12082,83.1,0.075,3.4,2.3,0.565
V-001298,P-001298,Toyota,Yaris,2021,11215,83.9,0.341,9.3,1.5,0.191
V-001299,P-001299,Volkswagen,Golf,2023,14610,44.4,0.309,0.7,1.6,0.123
V-001304,P-001304,Toyota,Yaris,2024,10270,67.5,0.325,2.1,3.1,0.096
V-001305,P-001305,Skoda,Superb,2006,11094,48.9,0.653,3.1,2.4,0.301
V-001306,P-001306,Volkswagen,Passat,2005,7507,74.8,0.331,13.5,0.9,0.196
V-001309,P-001309,Dacia,Logan,2019,5410,60.6,0.182,0.1,2.4,0.207
V-001310,P-001310,Toyota,Yaris,2007,12645,50.2,0.056,1.8,1.3,0.717
V-001314,P-001314,Toyota,RAV4,2021,15353,83.8,0.183,8.5,0.5,0.152
V-001315,P-001315,Volkswagen,Polo,2022,12057,75.3,0.588,2.8,2.6,0.488
V-001316,P-001316,Volkswagen,Passat,2011,13971,76.7,0.082,4.7,3.3,0.284
V-001318,P-001318,Volkswagen,Golf,2010,17141,71.9,0.375,5.2,0.9,0.211
V-001320,P-001320,Toyota,RAV4,2010,14332,59.2,0.607,3.6,1.2,0.049
V-001326,P-001326,Volkswagen,Passat,2023,4525,73.3,0.307,0.5,1.2,0.239
V-001327,P-001327,Dacia,Duster,2014,18077,85.3,0.293,9.3,2.8,0.158
V-001330,P-001330,Renault,Captur,2006,13698,94.5,0.273,18.1,0.0,0.065
V-001332,P-001332,Toyota,Corolla,2006,3504,57.9,0.117,4.5,0.1,0.208
V-001333,P-001333,Renault,Captur,2020,16461,66.4,0.196,5.5,3.5,0.035
V-001335,P-001335,Dacia,Logan,2014,5954,86.5,0.374,1.5,0.8,0.369
V-001337,P-001337,Volkswagen,Golf,2009,13028,57.5,0.163,9.8,3.3,0.525
V-001338,P-001338,Renault,Clio,2023,15330,86.4,0.323,6.9,5.0,0.529
V-001339,P-001339,Renault,Captur,2010,17688,69.6,0.149,2.6,0.5,0.201
V-001341,P-001341,Dacia,Sandero,2022,13258,69.2,0.157,4.6,0.4,0.46
V-001345,P-001345,Skoda,Octavia,2016,10612,55.8,0.04,13.2,2.6,0.031
V-001348,P-001348,Renault,Captur,2011,7631,72.3,0.268,6.9,2.6,0.207
V-001349,P-001349,Skoda,Octavia,2012,7737,64.3,0.263,1.9,0.7,0.048
V-001350,P-001350,Dacia,Logan,2011,16481,67.6,0.061,10.8,8.0,0.224
V-001352,P-001352,Toyota,Yaris,2010,13912,78.3,0.446,4.8,3.4,0.17
V-001360,P-001360,Volkswagen,Golf,2014,16802,71.3,0.458,6.7,1.5,0.275
V-001363,P-001363,Dacia,Sandero,2006,15135,48.8,0.424,3.1,5.0,0.237
V-001364,P-001364,Renault,Clio,2007,10190,56.7,0.07,5.1,3.7,0.361
V-001367,P-001367,Volkswagen,Golf,2011,7136,98.0,0.546,1.3,2.1,0.466
V-001369,P-001369,Renault,Captur,2019,8377,74.0,0.042,10.7,7.0,0.335
V-001372,P-001372,Volkswagen,Polo,2009,8515,72.6,0.729,1.4,3.3,0.234
V-001373,P-001373,Toyota,Yaris,2022,10458,64.3,0.14,1.4,0.9,0.409
V-001374,P-001374,Skoda,Fabia,2023,9831,83.6,0.61,5.9,6.5,0.306
V-001375,P-001375,Volkswagen,Polo,2007,9037,81.8,0.158,1.8,3.3,0.224
V-001376,P-001376,Skoda,Fabia,2019,10293,77.5,0.17,9.8,4.3,0.513
V-001377,P-001377,Dacia,Sandero,2021,7495,67.3,0.077,4.8,4.9,0.042
V-001378,P-001378,Dacia,Duster,2008,16906,83.0,0.31,7.7,5.6,0.618
V-001379,P-001379,Renault,Clio,2008,7084,77.8,0.093,2.0,1.4,0.04
V-001381,P-001381,Volkswagen,Golf,2009,16877,69.3,0.311,2.9,0.3,0.213
V-001382,P-001382,Skoda,Superb,2018,10904,74.5,0.049,5.6,4.0,0.073
V-001385,P-001385,Skoda,Octavia,2015,17783,62.9,0.147,3.8,5.1,0.202
